nome n m c fila cpu_time wall_time l1 l2 llc cycles inst dtlb page_faults rss branch_inst branch_miss
W 6262104 15248146 368855 FIBH 4918 4918 211424568 157023227 8282098 20836384372 31716527727 14089453 0 3232712 3554952875 87289802
W 6262104 15248146 368855 FIBH 4899 4899 211669301 157148250 8307936 20743849800 31716527647 14160926 0 3232712 3554952835 85304085
NW 1207945 2840208 128569 1LVBQ 381 381 18946607 16638077 941861 1567596456 3015663259 408160 0 3232712 422040594 3529074
NW 1207945 2840208 128569 1LVBQ 378 378 18977848 16676452 938400 1565491346 3015728864 412148 0 3232712 422056239 3523637
NW 1207945 2840208 128569 1LVBQ 378 378 18977383 16661194 936014 1566022383 3015729475 412017 0 3232712 422056382 3524069
NW 1207945 2840208 128569 1LVBQ 378 378 18997058 16652085 930927 1559549781 3015729224 447555 0 3232712 422056332 3528781
NW 1207945 2840208 128569 1LVBQ 378 378 19035509 16690766 926823 1554873812 3015729545 458492 0 3232712 422056423 3525154
NW 1207945 2840208 128569 1LVBQ 377 377 19013738 16657187 932145 1562079085 3015728952 448695 0 3232712 422056260 3526190
NW 1207945 2840208 128569 1LVBQ 380 380 19009787 16675655 932843 1562367578 3015729184 452717 0 3232712 422056323 3527054
NW 1207945 2840208 128569 1LVBQ 377 377 19013597 16650680 922251 1560537954 3015729650 443799 0 3232712 422056412 3531909
NW 1207945 2840208 128569 1LVBQ 378 378 18997107 16661082 918125 1565155719 3015729114 446032 0 3232712 422056308 3523649
NW 1207945 2840208 128569 1LVBQ 379 379 19021132 16669207 933573 1562260024 3015728653 450461 0 3232712 422056161 3524869
NW 1207945 2840208 128569 2LVBQ 443 443 14024841 8099503 663026 1811080563 4398726923 271196 0 3232712 648239239 4667816
NW 1207945 2840208 128569 2LVBQ 445 445 14019515 8127783 661778 1810297953 4398696143 273858 0 3232712 648231599 4663181
NW 1207945 2840208 128569 2LVBQ 447 447 14012978 8118823 661880 1813314101 4398678747 273784 0 3232712 648227148 4667816
NW 1207945 2840208 128569 2LVBQ 447 447 14039977 8123633 658192 1810355131 4398675443 276504 0 3232712 648226230 4660166
NW 1207945 2840208 128569 2LVBQ 446 446 14017139 8125053 665286 1810944064 4398707775 274352 0 3232712 648232729 4661826
NW 1207945 2840208 128569 2LVBQ 446 446 13987653 8120883 661190 1817227512 4398720801 273998 0 3232712 648234877 4661616
NW 1207945 2840208 128569 2LVBQ 448 448 13984364 8103627 663077 1818663185 4398679476 271267 0 3232712 648225539 4663694
NW 1207945 2840208 128569 2LVBQ 446 446 13994272 8103545 664548 1807352399 4398710909 273654 0 3232712 648232323 4662564
NW 1207945 2840208 128569 2LVBQ 446 446 13969603 8118026 666888 1815095060 4398692881 272005 0 3232712 648228635 4663551
NW 1207945 2840208 128569 2LVBQ 448 448 13993699 8091024 654308 1821561654 4398672937 266857 0 3232712 648226008 4670028
NW 1207945 2840208 128569 3LVBQ 392 392 10247525 7187422 631202 1603781534 3694681100 230842 0 3232712 500816700 3348135
NW 1207945 2840208 128569 3LVBQ 391 392 10339494 7221917 626238 1600489193 3694683400 230968 0 3232712 500817361 3349455
NW 1207945 2840208 128569 3LVBQ 392 392 10321498 7201042 624385 1601584456 3694684077 228950 0 3232712 500817672 3346082
NW 1207945 2840208 128569 3LVBQ 391 391 10367460 7238672 627919 1596724524 3694678698 231676 0 3232712 500817077 3347730
NW 1207945 2840208 128569 3LVBQ 391 391 10304392 7182115 619735 1597358316 3694682337 227843 0 3232712 500817375 3346707
NW 1207945 2840208 128569 3LVBQ 391 391 10290995 7195623 626666 1597158394 3694682434 230097 0 3232712 500817843 3349454
NW 1207945 2840208 128569 3LVBQ 391 391 10320569 7205028 632124 1599313011 3694685675 229755 0 3232712 500818043 3348615
NW 1207945 2840208 128569 3LVBQ 390 390 10289765 7205727 625411 1596393506 3694681022 230781 0 3232712 500817156 3349461
NW 1207945 2840208 128569 3LVBQ 392 392 10422042 7245211 627956 1595925325 3694683188 229567 0 3232712 500817476 3349844
NW 1207945 2840208 128569 3LVBQ 393 393 10296349 7184049 628460 1605006339 3694685881 236699 0 3232712 500818600 3346391
NW 1207945 2840208 128569 4LVBQ 470 470 12154800 7472326 620919 1915776135 4666867501 237639 0 3232712 629950108 3666750
NW 1207945 2840208 128569 4LVBQ 473 473 12041911 7422319 620341 1915381975 4666871678 238757 0 3232712 629951201 3662368
NW 1207945 2840208 128569 4LVBQ 473 473 12075360 7426586 619813 1914347188 4666869332 237737 0 3232712 629950352 3667513
NW 1207945 2840208 128569 4LVBQ 472 472 12178105 7466794 612664 1910231382 4666868258 239957 0 3232712 629950130 3665363
NW 1207945 2840208 128569 4LVBQ 471 471 12063226 7398205 614347 1908769601 4666871200 239533 0 3232712 629950888 3668620
NW 1207945 2840208 128569 4LVBQ 470 470 12020305 7414465 619657 1913720219 4666877923 238331 0 3232712 629952724 3667959
NW 1207945 2840208 128569 4LVBQ 473 473 12054178 7429050 617390 1916316486 4666874246 240380 0 3232712 629951621 3687404
NW 1207945 2840208 128569 4LVBQ 474 474 12130795 7446367 613112 1919153809 4666872093 239282 0 3232712 629951170 3664154
NW 1207945 2840208 128569 4LVBQ 470 470 12069597 7424495 615806 1911646511 4666877414 238168 0 3232712 629952118 3664517
NW 1207945 2840208 128569 4LVBQ 473 473 12065910 7428005 622479 1920705420 4666870015 238152 0 3232712 629950550 3668210
NW 1207945 2840208 128569 5LVBQ 430 430 9755926 7063378 628972 1754302902 4165840471 234403 0 3232712 549952598 3584922
NW 1207945 2840208 128569 5LVBQ 432 432 9738062 7063040 641393 1758683608 4165840988 235257 0 3232712 549953064 3585803
NW 1207945 2840208 128569 5LVBQ 432 432 9777325 7100803 634142 1764602247 4165845326 234303 0 3232712 549954089 3588176
NW 1207945 2840208 128569 5LVBQ 429 429 9840015 7134422 636777 1755541669 4165845014 235616 0 3232712 549954205 3587725
NW 1207945 2840208 128569 5LVBQ 431 431 9720616 7055640 639265 1764087932 4165846095 233818 0 3232712 549954434 3612169
NW 1207945 2840208 128569 5LVBQ 431 431 9798389 7095231 635345 1762716036 4165842888 233223 0 3232712 549953606 3583391
NW 1207945 2840208 128569 5LVBQ 430 430 9830060 7127327 632734 1758355017 4165843083 232934 0 3232712 549953708 3586292
NW 1207945 2840208 128569 5LVBQ 429 429 9719683 7048799 638260 1752769013 4165848447 234143 0 3232712 549954993 3582659
NW 1207945 2840208 128569 5LVBQ 429 429 9789269 7101770 630731 1753174866 4165843466 232466 0 3232712 549953794 3583052
NW 1207945 2840208 128569 5LVBQ 427 427 9912809 7148409 622814 1744715806 4165842947 236711 0 3232712 549953760 3583848
NW 1207945 2840208 128569 6LVBQ 434 434 9664143 7063267 624517 1760511804 4208842634 231929 0 3232712 552519468 3668376
NW 1207945 2840208 128569 6LVBQ 431 431 9737311 7118607 620032 1761211668 4208845513 232201 0 3232712 552520127 3670005
NW 1207945 2840208 128569 6LVBQ 433 433 9637951 7066687 630001 1770214586 4208847634 233492 0 3232712 552520628 3671300
NW 1207945 2840208 128569 6LVBQ 432 432 9590912 7021202 620527 1764447967 4208842014 232125 0 3232712 552518986 3671068
NW 1207945 2840208 128569 6LVBQ 432 432 9636097 7048344 611284 1765523680 4208845229 233573 0 3232712 552520093 3671680
NW 1207945 2840208 128569 6LVBQ 433 433 9624580 7030838 626974 1764420614 4208845719 231118 0 3232712 552520108 3671512
NW 1207945 2840208 128569 6LVBQ 433 433 9625503 7051437 634611 1769289998 4208842949 233699 0 3232712 552519333 3670057
NW 1207945 2840208 128569 6LVBQ 433 433 9569973 7012508 630169 1769542341 4208844823 228358 0 3232712 552519952 3694281
NW 1207945 2840208 128569 6LVBQ 433 433 9764509 7139911 627009 1769907495 4208844142 231138 0 3232712 552519582 3670565
NW 1207945 2840208 128569 6LVBQ 433 433 9608651 7013033 631423 1765902403 4208844878 227760 0 3232712 552519673 3670583
NW 1207945 2840208 128569 1LVBQDK 314 314 17727571 11195599 787251 1280144898 2467243985 301663 0 3232712 316232152 3386947
NW 1207945 2840208 128569 1LVBQDK 309 309 17707148 11190557 787611 1292758793 2467243494 304625 0 3232712 316232011 3387619
NW 1207945 2840208 128569 1LVBQDK 307 307 17741884 11211219 782547 1287124233 2467243726 304412 0 3232712 316232076 3387098
NW 1207945 2840208 128569 1LVBQDK 308 308 17731918 11192181 783583 1290649563 2467243610 304244 0 3232712 316232048 3387030
NW 1207945 2840208 128569 1LVBQDK 307 307 17699365 11169565 783247 1289803956 2467243782 303421 0 3232712 316232087 3386236
NW 1207945 2840208 128569 1LVBQDK 306 306 17738266 11197196 778528 1287257277 2467243498 305650 0 3232712 316232015 3386578
NW 1207945 2840208 128569 1LVBQDK 308 308 17718526 11173082 795387 1291426627 2467243733 304895 0 3232712 316232083 3386178
NW 1207945 2840208 128569 1LVBQDK 308 308 17730052 11193246 783904 1288320968 2467243609 303713 0 3232712 316232047 3387345
NW 1207945 2840208 128569 1LVBQDK 307 307 17693683 11167942 788234 1290046153 2467243783 302322 0 3232712 316232088 3386838
NW 1207945 2840208 128569 1LVBQDK 307 307 17746188 11202145 784243 1290280730 2467243500 305581 0 3232712 316232017 3386613
NW 1207945 2840208 128569 2LVBQDK 335 335 16018421 8845085 725820 1403278260 2798406414 302343 0 3232712 338899922 3589299
NW 1207945 2840208 128569 2LVBQDK 334 334 16037894 8860256 721010 1397935254 2798407035 305429 0 3232712 338900056 3587827
NW 1207945 2840208 128569 2LVBQDK 333 334 16030967 8858723 726282 1395400763 2798407152 300570 0 3232712 338900087 3588036
NW 1207945 2840208 128569 2LVBQDK 335 335 16047288 8848198 721520 1403781180 2798406992 301284 0 3232712 338900041 3587879
NW 1207945 2840208 128569 2LVBQDK 334 334 16064574 8884195 721074 1398051794 2798407055 296773 0 3232712 338900053 3589033
NW 1207945 2840208 128569 2LVBQDK 334 334 16074011 8881917 722179 1398292745 2798407034 299055 0 3232712 338900055 3604701
NW 1207945 2840208 128569 2LVBQDK 336 336 16039143 8881926 720315 1406776315 2798407152 308436 0 3232712 338900087 3587354
NW 1207945 2840208 128569 2LVBQDK 336 336 16056304 8876140 725516 1408704733 2798406993 302949 0 3232712 338900042 3588042
NW 1207945 2840208 128569 2LVBQDK 334 334 16059226 8881631 724916 1397884672 2798407056 303080 0 3232712 338900054 3587938
NW 1207945 2840208 128569 2LVBQDK 335 335 16058710 8869363 722212 1404757411 2798407035 303931 0 3232712 338900056 3587457
NW 1207945 2840208 128569 3LVBQDK 349 349 15694038 9306514 702190 1463281498 3015757145 313322 0 3232712 343452279 3882648
NW 1207945 2840208 128569 3LVBQDK 350 350 15676023 9303683 706740 1464072734 3015757513 326418 0 3232712 343452357 3871903
NW 1207945 2840208 128569 3LVBQDK 351 351 15677827 9313806 709136 1460301564 3015757162 315535 0 3232712 343452272 3869840
NW 1207945 2840208 128569 3LVBQDK 352 352 15691701 9306077 706250 1462266789 3015757761 316456 0 3232712 343452427 3868869
NW 1207945 2840208 128569 3LVBQDK 352 352 15679932 9311735 708129 1453191480 3015757371 320906 0 3232712 343452325 3871179
NW 1207945 2840208 128569 3LVBQDK 352 352 15705518 9309489 703600 1465402100 3015757697 318521 0 3232712 343452403 3869855
NW 1207945 2840208 128569 3LVBQDK 351 351 15682434 9306193 702811 1459743852 3015757569 313591 0 3232712 343452377 3874821
NW 1207945 2840208 128569 3LVBQDK 352 352 15713480 9319203 702008 1463013699 3015757762 308646 0 3232712 343452428 3872798
NW 1207945 2840208 128569 3LVBQDK 351 351 15724528 9348411 703329 1458089521 3015757372 315798 0 3232712 343452326 3871940
NW 1207945 2840208 128569 3LVBQDK 352 352 15747130 9350963 698730 1462379509 3015757696 320105 0 3232712 343452402 3866739
NW 1207945 2840208 128569 4LVBQDK 419 419 18899549 9808933 674409 1717618464 3823078752 319853 0 3232712 437560966 4056751
NW 1207945 2840208 128569 4LVBQDK 418 418 18881477 9816179 673027 1723485886 3823079201 320396 0 3232712 437561063 4120719
NW 1207945 2840208 128569 4LVBQDK 419 419 18843391 9793107 678579 1729612260 3823078842 316822 0 3232712 437560970 4199997
NW 1207945 2840208 128569 4LVBQDK 419 419 18858215 9818420 678217 1725490943 3823079453 324379 0 3232712 437561136 4134355
NW 1207945 2840208 128569 4LVBQDK 419 419 18878242 9814407 673811 1720965272 3823079056 321387 0 3232712 437561028 4159800
NW 1207945 2840208 128569 4LVBQDK 417 418 18883346 9803541 673941 1717961092 3823079396 319825 0 3232712 437561120 4121570
NW 1207945 2840208 128569 4LVBQDK 418 418 18873143 9807259 680352 1720356562 3823079262 323840 0 3232712 437561088 4055458
NW 1207945 2840208 128569 4LVBQDK 419 419 18869472 9821554 673508 1722051736 3823079454 317536 0 3232712 437561138 4056972
NW 1207945 2840208 128569 4LVBQDK 417 417 18884375 9808373 672832 1716138181 3823079058 321656 0 3232712 437561030 4056605
NW 1207945 2840208 128569 4LVBQDK 418 418 18888497 9819861 672840 1718290076 3823079381 324873 0 3232712 437561105 4055017
NW 1207945 2840208 128569 5LVBQDK 383 383 15815126 9335828 703485 1587405622 3348077212 320586 0 3232712 356458270 4306546
NW 1207945 2840208 128569 5LVBQDK 383 383 15867574 9383862 697025 1588331084 3348077660 324362 0 3232712 356458366 4298294
NW 1207945 2840208 128569 5LVBQDK 384 384 15827669 9361130 702771 1591398779 3348077310 323918 0 3232712 356458282 4297789
NW 1207945 2840208 128569 5LVBQDK 386 386 15852954 9373396 701189 1593013293 3348077912 321353 0 3232712 356458440 4302753
NW 1207945 2840208 128569 5LVBQDK 384 384 15831790 9365674 704683 1582243948 3348077519 322523 0 3232712 356458335 4290075
NW 1207945 2840208 128569 5LVBQDK 388 388 15822275 9361444 701736 1596948056 3348077848 319519 0 3232712 356458416 4295571
NW 1207945 2840208 128569 5LVBQDK 383 383 15866593 9398492 699703 1591963254 3348077717 321141 0 3232712 356458387 4294851
NW 1207945 2840208 128569 5LVBQDK 385 385 15855041 9376788 697680 1602008666 3348077909 319227 0 3232712 356458437 4294568
NW 1207945 2840208 128569 5LVBQDK 384 384 15871528 9406492 696298 1590556604 3348077519 323501 0 3232712 356458335 4306780
NW 1207945 2840208 128569 5LVBQDK 384 384 15861837 9400190 695257 1595661119 3348077844 322321 0 3232712 356458412 4298272
NW 1207945 2840208 128569 6LVBQDK 387 387 15673372 9371904 693241 1600690519 3384815832 319166 0 3232712 358836156 4332961
NW 1207945 2840208 128569 6LVBQDK 387 387 15676318 9377433 693648 1601614102 3384816279 320366 0 3232712 358836251 4330350
NW 1207945 2840208 128569 6LVBQDK 386 386 15649155 9339409 697110 1601535473 3384815932 319235 0 3232712 358836170 4332511
NW 1207945 2840208 128569 6LVBQDK 388 388 15686271 9380456 697436 1609383445 3384816532 318562 0 3232712 358836326 4326081
NW 1207945 2840208 128569 6LVBQDK 386 386 15687741 9401719 696499 1602320213 3384816137 321264 0 3232712 358836219 4331742
NW 1207945 2840208 128569 6LVBQDK 386 386 15670192 9377190 693804 1600064570 3384816465 318738 0 3232712 358836299 4331777
NW 1207945 2840208 128569 6LVBQDK 387 387 15663147 9346347 696190 1602315885 3384816337 330078 0 3232712 358836273 4339418
NW 1207945 2840208 128569 6LVBQDK 388 388 15707803 9402201 691927 1608555900 3384816527 321346 0 3232712 358836321 4330470
NW 1207945 2840208 128569 6LVBQDK 386 386 15697880 9398119 694298 1603260987 3384816136 327428 0 3232712 358836218 4338738
NW 1207945 2840208 128569 6LVBQDK 386 386 15673708 9369181 694552 1603039448 3384816466 326699 0 3232712 358836300 4331143
NW 1207945 2840208 128569 BINH 533 533 8916109 6323164 590819 2202815336 4851708992 223261 0 3232712 625428280 13122970
NW 1207945 2840208 128569 BINH 533 533 8926525 6315137 585125 2205225720 4851709602 224716 0 3232712 625428414 13122983
NW 1207945 2840208 128569 BINH 536 536 8930105 6321750 591703 2208963237 4851709224 235566 0 3232712 625428326 13141103
NW 1207945 2840208 128569 BINH 534 534 8897468 6290170 586614 2200797831 4851709489 225426 0 3232712 625428406 13121139
NW 1207945 2840208 128569 BINH 534 534 8927150 6320342 585712 2202336723 4851709644 227446 0 3232712 625428428 13113112
NW 1207945 2840208 128569 BINH 533 533 8897361 6298254 587966 2199520658 4851709471 222481 0 3232712 625428388 13121219
NW 1207945 2840208 128569 BINH 533 533 8917541 6312376 582320 2201816263 4851709648 225576 0 3232712 625428432 13116722
NW 1207945 2840208 128569 BINH 532 532 8937989 6332304 587731 2205988323 4851709459 224493 0 3232712 625428376 13129182
NW 1207945 2840208 128569 BINH 532 532 8927994 6316024 583848 2204935063 4851709635 222608 0 3232712 625428419 13135656
NW 1207945 2840208 128569 BINH 531 531 8909853 6315447 583647 2203707372 4851709460 222114 0 3232712 625428377 13120892
NW 1207945 2840208 128569 FIBH 790 790 25001898 14101065 1009579 3322147239 5574946060 521984 0 3232712 637554012 14897051
NW 1207945 2840208 128569 FIBH 787 787 24997036 14080147 1001955 3318679225 5574955742 533757 0 3232712 637556250 14912423
NW 1207945 2840208 128569 FIBH 784 784 25040110 14064581 988381 3301894496 5574955651 518123 0 3232712 637556227 14688021
NW 1207945 2840208 128569 FIBH 784 784 25090329 14040488 1017202 3309022013 5574956041 521495 0 3232712 637556353 14526432
NW 1207945 2840208 128569 FIBH 780 780 25558540 14180022 992605 3292698535 5574956229 513419 0 3232712 637556399 14337429
NW 1207945 2840208 128569 FIBH 781 781 24180043 13839759 988207 3291287988 5574956054 524079 0 3232712 637556342 14401455
NW 1207945 2840208 128569 FIBH 782 782 25037153 14059736 1009716 3296105517 5574956136 527777 0 3232712 637556362 14494651
NW 1207945 2840208 128569 FIBH 783 783 25146370 14100961 1002044 3298025866 5574956089 532152 0 3232712 637556359 14393370
NW 1207945 2840208 128569 FIBH 786 787 23717322 13701294 1013754 3319818447 5574956137 527129 0 3232712 637556362 14744018
NW 1207945 2840208 128569 FIBH 787 787 23337986 13723108 1025372 3329058763 5574955977 522727 0 3232712 637556329 14818940
NE 1524453 3897636 63247 1LVBQ 478 478 22402507 19983509 1326568 1967222248 3491933586 950775 0 3232712 505883603 4514570
NE 1524453 3897636 63247 1LVBQ 472 472 22412697 19952043 1315181 1968593844 3491956828 953562 0 3232712 505889574 4516358
NE 1524453 3897636 63247 1LVBQ 475 475 22389530 19929919 1320675 1976432932 3491957185 946133 0 3232712 505889661 4515195
NE 1524453 3897636 63247 1LVBQ 474 474 22415634 19973575 1311269 1972913090 3491957307 949846 0 3232712 505889720 4515082
NE 1524453 3897636 63247 1LVBQ 474 474 22442721 20010008 1324235 1974087849 3491956845 972439 0 3232712 505889597 4513868
NE 1524453 3897636 63247 1LVBQ 471 471 22436426 20004026 1319695 1971229488 3491957601 957975 0 3232712 505889783 4517973
NE 1524453 3897636 63247 1LVBQ 473 473 22432574 19961178 1314335 1978967836 3491957745 966138 0 3232712 505889799 4518874
NE 1524453 3897636 63247 1LVBQ 471 471 22453544 20004450 1312265 1972409176 3491958035 964642 0 3232712 505889881 4514760
NE 1524453 3897636 63247 1LVBQ 475 475 22429921 19969196 1316243 1970688130 3491957725 955425 0 3232712 505889801 4516340
NE 1524453 3897636 63247 1LVBQ 472 472 22421340 19965963 1318046 1968433015 3491958270 966282 0 3232712 505889943 4516811
NE 1524453 3897636 63247 2LVBQ 504 504 19861534 14253999 1052866 2076698688 4390399331 790030 0 3232712 641143879 5981061
NE 1524453 3897636 63247 2LVBQ 505 505 19872833 14241546 1046466 2077610055 4390414421 764698 0 3232712 641150549 5979390
NE 1524453 3897636 63247 2LVBQ 502 502 19868647 14258609 1046295 2079244668 4390396797 790146 0 3232712 641144638 5973921
NE 1524453 3897636 63247 2LVBQ 503 503 19895428 14255161 1040601 2084289635 4390402338 779934 0 3232712 641145567 5975861
NE 1524453 3897636 63247 2LVBQ 504 504 19940238 14324977 1044501 2074996919 4390384361 783660 0 3232712 641140505 5997081
NE 1524453 3897636 63247 2LVBQ 505 505 19904355 14275526 1044367 2084002915 4390408318 776313 0 3232712 641147311 5978157
NE 1524453 3897636 63247 2LVBQ 503 503 19913555 14259761 1041237 2075179136 4390389392 779959 0 3232712 641142530 5980814
NE 1524453 3897636 63247 2LVBQ 503 503 19897475 14271352 1041607 2075378184 4390400111 768319 0 3232712 641145692 5976336
NE 1524453 3897636 63247 2LVBQ 501 502 19868863 14265787 1045422 2074656196 4390389174 774649 0 3232712 641142368 5974680
NE 1524453 3897636 63247 2LVBQ 504 504 19893916 14237452 1039496 2070268064 4390387832 778943 0 3232712 641141956 5971829
NE 1524453 3897636 63247 3LVBQ 538 538 16483725 13196428 997251 2198040650 4895049998 740855 0 3232712 667101791 4064588
NE 1524453 3897636 63247 3LVBQ 535 535 16493603 13218839 997729 2191235680 4895054514 734586 0 3232712 667102878 4061530
NE 1524453 3897636 63247 3LVBQ 535 535 16507149 13262282 994828 2186795608 4895050715 740671 0 3232712 667102098 4061061
NE 1524453 3897636 63247 3LVBQ 534 535 16618772 13357664 987704 2190622219 4895060727 740926 0 3232712 667104587 4061297
NE 1524453 3897636 63247 3LVBQ 534 534 16476805 13256634 1000840 2190938195 4895052006 740292 0 3232712 667102296 4061592
NE 1524453 3897636 63247 3LVBQ 534 534 16680539 13382295 993326 2188010237 4895049057 744538 0 3232712 667101595 4063423
NE 1524453 3897636 63247 3LVBQ 536 536 16506960 13254763 993588 2189566092 4895053361 743111 0 3232712 667102565 4061237
NE 1524453 3897636 63247 3LVBQ 534 534 16693574 13435791 985379 2190603554 4895053184 740097 0 3232712 667102808 4062406
NE 1524453 3897636 63247 3LVBQ 533 533 16614695 13360633 991193 2187441934 4895049543 740982 0 3232712 667101781 4061811
NE 1524453 3897636 63247 3LVBQ 534 534 16623923 13351959 993083 2187332381 4895053191 742075 0 3232712 667102670 4059974
NE 1524453 3897636 63247 4LVBQ 765 765 23600188 17299838 1057167 3124188705 7475987262 925610 0 3232712 1014595401 5451431
NE 1524453 3897636 63247 4LVBQ 772 772 23688689 17280803 1054318 3136141653 7475991457 911107 0 3232712 1014596355 5449731
NE 1524453 3897636 63247 4LVBQ 771 772 23585386 17221139 1063120 3145150873 7475986292 918224 0 3232712 1014595075 5451937
NE 1524453 3897636 63247 4LVBQ 772 772 23484195 17250838 1069901 3145350549 7475991295 897702 0 3232712 1014596727 5450732
NE 1524453 3897636 63247 4LVBQ 772 772 23580565 17221986 1061053 3124874621 7475993418 918974 0 3232712 1014596990 5451040
NE 1524453 3897636 63247 4LVBQ 770 771 23580517 17249413 1065541 3125014766 7475988093 905272 0 3232712 1014596111 5449419
NE 1524453 3897636 63247 4LVBQ 773 773 23635940 17315502 1060318 3145681929 7475986350 916851 0 3232712 1014595177 5451228
NE 1524453 3897636 63247 4LVBQ 768 768 23646171 17273665 1050623 3127563787 7475989581 917995 0 3232712 1014595990 5449952
NE 1524453 3897636 63247 4LVBQ 771 771 23619613 17290924 1062112 3142566021 7475990195 910016 0 3232712 1014596271 5450837
NE 1524453 3897636 63247 4LVBQ 769 769 23577912 17243642 1064942 3131730821 7475989708 919775 0 3232712 1014596276 5450773
NE 1524453 3897636 63247 5LVBQ 573 573 15730028 12950661 1007070 2332650681 5355478619 727787 0 3232712 712025259 4003692
NE 1524453 3897636 63247 5LVBQ 570 570 15697006 12986617 1006202 2330143853 5355482171 722853 0 3232712 712026166 4000898
NE 1524453 3897636 63247 5LVBQ 571 571 15686029 12931831 1002388 2333318184 5355485467 718312 0 3232712 712027028 3998397
NE 1524453 3897636 63247 5LVBQ 569 569 15827526 13061158 996376 2326177977 5355481563 723908 0 3232712 712026065 3999399
NE 1524453 3897636 63247 5LVBQ 570 570 15711822 12965194 1004251 2328978347 5355477775 721236 0 3232712 712025129 3999621
NE 1524453 3897636 63247 5LVBQ 567 567 15816613 13079834 996620 2323036211 5355482629 721415 0 3232712 712026494 4001143
NE 1524453 3897636 63247 5LVBQ 568 568 15719912 12956666 1000439 2326695776 5355483291 722983 0 3232712 712026525 4003062
NE 1524453 3897636 63247 5LVBQ 570 570 15796800 13040277 999458 2332218160 5355484867 715204 0 3232712 712026851 4002480
NE 1524453 3897636 63247 5LVBQ 571 571 15712897 12974094 1002404 2343577046 5355479774 728123 0 3232712 712025610 4002934
NE 1524453 3897636 63247 5LVBQ 570 570 15696183 12932818 996422 2330669385 5355480796 713790 0 3232712 712025863 4002412
NE 1524453 3897636 63247 6LVBQ 617 617 15866396 12715647 1052229 2524439852 6043969847 727374 0 3232712 783379629 3809421
NE 1524453 3897636 63247 6LVBQ 616 616 15840383 12747250 1056885 2521457100 6043969711 728206 0 3232712 783379695 3804986
NE 1524453 3897636 63247 6LVBQ 617 618 15807465 12712124 1051008 2526965213 6043969788 729956 0 3232712 783379680 3807182
NE 1524453 3897636 63247 6LVBQ 615 615 15827044 12734464 1053985 2514902393 6043969781 727010 0 3232712 783379677 3823159
NE 1524453 3897636 63247 6LVBQ 615 615 15844784 12725150 1045157 2520538874 6043971150 727814 0 3232712 783379961 3808530
NE 1524453 3897636 63247 6LVBQ 615 615 15853300 12741205 1058354 2519189222 6043970272 727341 0 3232712 783379754 3805117
NE 1524453 3897636 63247 6LVBQ 617 617 15804814 12716847 1050345 2527276115 6043971126 719349 0 3232712 783379932 3806439
NE 1524453 3897636 63247 6LVBQ 616 616 15883578 12784022 1055997 2521429397 6043970933 728636 0 3232712 783379888 3808894
NE 1524453 3897636 63247 6LVBQ 617 617 15821469 12702944 1058044 2525841184 6043970779 718110 0 3232712 783379825 3811754
NE 1524453 3897636 63247 6LVBQ 613 613 15792743 12714277 1058933 2510831629 6043969931 728735 0 3232712 783379631 3804840
NE 1524453 3897636 63247 1LVBQDK 421 421 25118178 17827767 1184290 1753914014 3037863910 1029266 0 3232712 400955480 4889924
NE 1524453 3897636 63247 1LVBQDK 418 418 25150713 17826028 1185040 1750616830 3037864318 1029919 0 3232712 400955562 4888920
NE 1524453 3897636 63247 1LVBQDK 416 416 25073705 17791561 1185187 1744616533 3037864388 1024585 0 3232712 400955578 4885334
NE 1524453 3897636 63247 1LVBQDK 415 416 25076047 17769318 1184168 1744008300 3037864488 1027104 0 3232712 400955602 4886186
NE 1524453 3897636 63247 1LVBQDK 417 417 25101104 17839855 1187869 1750955206 3037864138 1024064 0 3232712 400955515 4887506
NE 1524453 3897636 63247 1LVBQDK 417 418 25103072 17824845 1184611 1749965670 3037864023 1029108 0 3232712 400955492 4887135
NE 1524453 3897636 63247 1LVBQDK 416 416 25087145 17796631 1190644 1744114437 3037864465 1024626 0 3232712 400955601 4887834
NE 1524453 3897636 63247 1LVBQDK 416 416 25101697 17810981 1183585 1746210900 3037864544 1030494 0 3232712 400955619 4889364
NE 1524453 3897636 63247 1LVBQDK 416 416 25070754 17804760 1193542 1744751490 3037864044 1016690 0 3232712 400955497 4885250
NE 1524453 3897636 63247 1LVBQDK 417 417 25067417 17782154 1194316 1750557970 3037864459 1018875 0 3232712 400955595 4887110
NE 1524453 3897636 63247 2LVBQDK 458 458 26022350 16621929 1151741 1917601167 3508906018 1048286 0 3232712 431273555 5036464
NE 1524453 3897636 63247 2LVBQDK 457 457 26038967 16619269 1153658 1914096633 3508906711 1042408 0 3232712 431273709 5006022
NE 1524453 3897636 63247 2LVBQDK 458 458 25989575 16610122 1156305 1918967758 3508906788 1042725 0 3232712 431273732 4997199
NE 1524453 3897636 63247 2LVBQDK 456 456 25979039 16615049 1156513 1914340717 3508906629 1034366 0 3232712 431273696 4993381
NE 1524453 3897636 63247 2LVBQDK 458 458 26013740 16628178 1153844 1920944240 3508906529 1044477 0 3232712 431273658 5005566
NE 1524453 3897636 63247 2LVBQDK 457 457 25987121 16617951 1147251 1913000152 3508906626 1035822 0 3232712 431273693 4999031
NE 1524453 3897636 63247 2LVBQDK 458 458 26031976 16641352 1153673 1919581180 3508906536 1051911 0 3232712 431273665 5008608
